Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker,Company Name
2026-01-28 00:00:00+05:30,319.95001220703125,323.70001220703125,319.3500061035156,321.1499938964844,28400238,0.0,0.0,ITC.NS,ITC Limited
2026-01-29 00:00:00+05:30,322.6000061035156,322.6000061035156,318.04998779296875,318.6000061035156,17719420,0.0,0.0,ITC.NS,ITC Limited
2026-01-30 00:00:00+05:30,318.79998779296875,325.1499938964844,316.45001220703125,322.1499938964844,41975824,0.0,0.0,ITC.NS,ITC Limited
2025-12-30 00:00:00+05:30,2293.300048828125,2298.0,2283.0,2290.199951171875,1556717,0.0,0.0,HINDUNILVR.NS,Hindustan Unilever Limited
2025-12-31 00:00:00+05:30,2290.0,2325.5,2286.800048828125,2315.89990234375,1324220,0.0,0.0,HINDUNILVR.NS,Hindustan Unilever Limited
2026-01-01 00:00:00+05:30,2322.0,2326.0,2300.0,2323.0,758866,0.0,0.0,HINDUNILVR.NS,Hindustan Unilever Limited
2026-01-02 00:00:00+05:30,2326.0,2357.699951171875,2322.0,2348.0,973413,0.0,0.0,HINDUNILVR.NS,Hindustan Unilever Limited
2026-01-05 00:00:00+05:30,2341.5,2394.0,2336.39990234375,2384.10009765625,1344113,0.0,0.0,HINDUNILVR.NS,Hindustan Unilever Limited
2026-01-06 00:00:00+05:30,2398.800048828125,2428.10009765625,2367.800048828125,2424.699951171875,1584720,0.0,0.0,HINDUNILVR.NS,Hindustan Unilever Limited
2026-01-07 00:00:00+05:30,2416.0,2421.89990234375,2382.0,2399.39990234375,892690,0.0,0.0,HINDUNILVR.NS,Hindustan Unilever Limited
2026-01-08 00:00:00+05:30,2389.0,2418.10009765625,2368.10009765625,2386.699951171875,1163828,0.0,0.0,HINDUNILVR.NS,Hindustan Unilever Limited
2026-01-09 00:00:00+05:30,2382.0,2386.0,2361.0,2372.60009765625,1189464,0.0,0.0,HINDUNILVR.NS,Hindustan Unilever Limited
2026-01-12 00:00:00+05:30,2362.0,2413.89990234375,2361.0,2406.199951171875,1057665,0.0,0.0,HINDUNILVR.NS,Hindustan Unilever Limited
2026-01-13 00:00:00+05:30,2415.10009765625,2422.199951171875,2365.0,2389.5,1519683,0.0,0.0,HINDUNILVR.NS,Hindustan Unilever Limited
2026-01-14 00:00:00+05:30,2398.89990234375,2398.89990234375,2341.0,2353.5,1027639,0.0,0.0,HINDUNILVR.NS,Hindustan Unilever Limited
2026-01-15 00:00:00+05:30,2353.5,2353.5,2353.5,2353.5,0,0.0,0.0,HINDUNILVR.NS,Hindustan Unilever Limited
2026-01-16 00:00:00+05:30,2370.0,2372.89990234375,2348.89990234375,2360.39990234375,1367606,0.0,0.0,HINDUNILVR.NS,Hindustan Unilever Limited
2026-01-19 00:00:00+05:30,2353.0,2425.39990234375,2353.0,2413.89990234375,1505238,0.0,0.0,HINDUNILVR.NS,Hindustan Unilever Limited
2026-01-20 00:00:00+05:30,2423.0,2439.0,2368.5,2379.10009765625,1460806,0.0,0.0,HINDUNILVR.NS,Hindustan Unilever Limited
2026-01-21 00:00:00+05:30,2379.10009765625,2400.5,2360.0,2368.0,1020245,0.0,0.0,HINDUNILVR.NS,Hindustan Unilever Limited
2026-01-22 00:00:00+05:30,2368.89990234375,2402.0,2365.699951171875,2390.60009765625,1745964,0.0,0.0,HINDUNILVR.NS,Hindustan Unilever Limited
2026-01-23 00:00:00+05:30,2400.0,2434.300048828125,2376.800048828125,2409.5,1378097,0.0,0.0,HINDUNILVR.NS,Hindustan Unilever Limited
2026-01-27 00:00:00+05:30,2412.0,2421.60009765625,2380.5,2400.89990234375,2060117,0.0,0.0,HINDUNILVR.NS,Hindustan Unilever Limited
2026-01-28 00:00:00+05:30,2403.10009765625,2420.199951171875,2340.60009765625,2378.39990234375,1797593,0.0,0.0,HINDUNILVR.NS,Hindustan Unilever Limited
2026-01-29 00:00:00+05:30,2370.5,2374.699951171875,2312.0,2352.60009765625,1478536,0.0,0.0,HINDUNILVR.NS,Hindustan Unilever Limited
2026-01-30 00:00:00+05:30,2341.0,2385.0,2340.0,2373.0,2090462,0.0,0.0,HINDUNILVR.NS,Hindustan Unilever Limited
